snapshot_date,product_id,stock_units,reorder_point
2025-07-16,200106,29,58
2025-07-16,200043,4,45
2025-07-16,200074,103,115
2025-07-16,200182,177,138
2025-07-16,200081,14,145
2025-07-16,200070,215,82
2025-07-16,200038,119,137
2025-07-16,200205,28,97
2025-07-16,200033,210,95
2025-07-16,200192,216,94
2025-07-16,200100,226,77
2025-07-16,200109,245,119
2025-07-16,200199,208,51
2025-07-16,200068,249,42
2025-07-16,200064,53,129
2025-07-16,200054,99,122
2025-07-16,200228,124,35
2025-07-16,200168,169,30
2025-07-16,200122,162,75
2025-07-16,200028,22,64
2025-07-16,200114,151,46
2025-07-16,200220,43,53
2025-07-16,200093,101,132
2025-07-16,200030,162,106
2025-07-16,200018,60,124
2025-07-16,200221,233,129
2025-07-16,200229,235,152
2025-07-16,200135,136,167
2025-07-16,200166,20,112
2025-07-16,200157,76,67
2025-07-16,200196,155,90
2025-07-16,200021,130,132
2025-07-16,200231,190,119
2025-07-16,200128,110,98
2025-07-16,200194,197,153
2025-07-16,200052,238,174
2025-07-16,200126,213,51
2025-07-16,200167,232,136
2025-07-16,200002,34,111
2025-07-16,200061,149,34
2025-07-16,200158,54,103
2025-07-16,200096,234,29
2025-07-16,200079,143,125
2025-07-16,200085,131,49
2025-07-16,200088,160,106
2025-07-16,200035,70,38
2025-07-16,200012,194,54
2025-07-16,200075,62,32
2025-07-16,200241,149,52
2025-07-16,200082,23,40
2025-07-16,200031,208,103
2025-07-16,200222,247,108
2025-07-16,200051,117,159
2025-07-16,200099,241,51
2025-07-16,200184,133,28
2025-07-16,200165,63,86
2025-07-16,200124,81,144
2025-07-23,200028,22,160
2025-07-23,200237,1,166
2025-07-23,200022,6,92
2025-07-23,200001,224,153
2025-07-23,200123,216,135
2025-07-23,200055,242,89
2025-07-23,200075,18,148
2025-07-23,200143,222,110
2025-07-23,200193,249,121
2025-07-23,200168,76,171
2025-07-23,200159,245,139
2025-07-23,200173,31,124
2025-07-23,200138,132,42
2025-07-23,200217,11,176
2025-07-23,200216,246,70
2025-07-23,200129,114,96
2025-07-23,200098,130,39
2025-07-23,200198,178,171
2025-07-23,200026,106,60
2025-07-23,200031,194,175
2025-07-23,200227,143,26
2025-07-23,200188,48,112
2025-07-23,200220,201,27
2025-07-23,200110,78,24
2025-07-23,200029,134,116
2025-07-23,200221,96,80
2025-07-23,200104,221,69
2025-07-23,200111,135,92
2025-07-23,200115,219,120
2025-07-23,200064,217,47
2025-07-23,200069,34,143
2025-07-23,200131,25,169
2025-07-23,200053,5,161
2025-07-23,200076,94,156
2025-07-23,200208,77,109
2025-07-23,200061,102,101
2025-07-23,200079,178,45
2025-07-23,200016,206,22
2025-07-23,200158,191,37
2025-07-23,200183,101,153
2025-07-23,200152,167,160
2025-07-23,200065,230,33
2025-07-23,200239,104,32
2025-07-23,200156,34,73
2025-07-23,200006,243,144
2025-07-23,200145,214,161
2025-07-23,200003,115,77
2025-07-23,200052,20,105
2025-07-23,200113,128,104
2025-07-23,200196,1,107
2025-07-23,200007,172,178
2025-07-23,200107,131,150
2025-07-23,200202,45,27
2025-07-23,200070,229,91
2025-07-23,200223,17,70
2025-07-23,200025,24,142
2025-07-23,200092,118,74
2025-07-23,200088,226,41
2025-07-23,200035,128,67
2025-07-23,200071,131,101
2025-07-23,200206,180,158
2025-07-23,200126,171,105
2025-07-23,200179,146,90
2025-07-23,200040,130,124
2025-07-23,200157,13,43
2025-07-23,200151,228,76
2025-07-23,200174,49,34
2025-07-23,200019,54,169
2025-07-23,200141,31,110
2025-07-23,200209,6,109
2025-07-23,200205,233,118
2025-07-23,200105,180,86
2025-07-23,200054,96,108
2025-07-23,200046,98,56
2025-07-23,200120,192,135
2025-07-23,200109,83,123
2025-07-23,200245,69,21
2025-07-23,200200,142,85
2025-07-23,200074,208,23
2025-07-23,200091,36,35
2025-07-23,200166,41,122
2025-07-23,200103,215,78
2025-07-23,200036,158,126
2025-07-23,200247,95,27
2025-07-23,200207,9,175
2025-07-23,200128,11,33
2025-07-23,200080,207,158
2025-07-23,200059,18,111
2025-07-23,200191,91,68
2025-07-23,200189,157,48
2025-07-23,200034,19,148
2025-07-23,200062,217,124
2025-07-23,200136,143,83
2025-07-23,200226,203,66
2025-07-23,200134,193,126
2025-07-23,200057,61,64
2025-07-23,200204,88,72
2025-07-23,200084,141,59
2025-07-23,200180,124,129
2025-07-23,200185,112,78
2025-07-30,200194,191,42
2025-07-30,200013,80,151
2025-07-30,200219,26,97
2025-07-30,200021,77,135
2025-07-30,200037,35,29
2025-07-30,200025,77,126
2025-07-30,200043,92,143
2025-07-30,200229,29,116
2025-07-30,200153,174,29
2025-07-30,200074,215,165
2025-07-30,200240,69,143
2025-07-30,200018,145,80
2025-07-30,200139,129,145
2025-07-30,200165,31,172
2025-07-30,200213,32,73
2025-07-30,200059,116,134
2025-07-30,200187,95,154
2025-07-30,200242,168,140
2025-07-30,200055,81,174
2025-07-30,200030,96,90
2025-07-30,200082,211,124
2025-07-30,200159,123,104
2025-07-30,200010,61,66
2025-07-30,200143,183,39
2025-07-30,200028,152,98
2025-07-30,200190,40,111
2025-07-30,200032,36,166
2025-07-30,200166,75,38
2025-07-30,200048,112,107
2025-07-30,200072,177,45
2025-07-30,200116,232,45
2025-07-30,200233,79,76
2025-07-30,200014,222,167
2025-07-30,200119,85,105
2025-07-30,200157,72,147
2025-07-30,200228,30,31
2025-07-30,200002,58,105
2025-07-30,200182,15,147
2025-07-30,200066,233,23
2025-07-30,200237,206,177
2025-07-30,200238,179,131
2025-07-30,200022,172,71
2025-07-30,200174,1,101
2025-07-30,200215,140,55
2025-07-30,200223,2,131
2025-07-30,200052,135,20
2025-07-30,200122,84,67
2025-07-30,200163,175,168
2025-07-30,200210,173,150
2025-07-30,200189,93,31
2025-07-30,200115,169,57
2025-07-30,200132,174,107
2025-07-30,200041,8,98
2025-07-30,200075,115,55
2025-07-30,200100,15,107
2025-07-30,200195,166,53
2025-07-30,200162,249,130
2025-07-30,200053,25,60
2025-07-30,200113,17,159
2025-07-30,200186,96,27
2025-07-30,200127,46,122
2025-07-30,200091,133,85
2025-07-30,200087,176,142
2025-07-30,200029,209,175
2025-07-30,200042,211,98
2025-07-30,200081,168,161
2025-07-30,200130,247,74
2025-07-30,200065,246,135
2025-07-30,200209,190,177
2025-07-30,200173,83,170
2025-07-30,200175,180,172
2025-07-30,200151,181,43
2025-07-30,200121,53,109
2025-07-30,200191,209,38
2025-07-30,200126,66,151
2025-07-30,200221,125,84
2025-07-30,200117,3,22
2025-07-30,200007,71,58
2025-07-30,200033,47,59
2025-07-30,200024,189,163
2025-07-30,200180,213,48
2025-07-30,200131,160,21
2025-07-30,200064,168,132
2025-07-30,200015,206,44
2025-07-30,200062,212,130
2025-07-30,200063,131,148
2025-07-30,200040,123,66
2025-07-30,200177,182,152
2025-07-30,200199,47,50
2025-07-30,200230,51,162
2025-07-30,200005,249,83
2025-07-30,200104,186,20
2025-07-30,200070,220,170
2025-07-30,200196,120,90
2025-07-30,200026,27,72
2025-07-30,200156,76,21
2025-07-30,200204,91,100
2025-07-30,200069,128,120
2025-07-30,200149,156,155
2025-07-30,200129,130,96
2025-08-06,200015,76,47
2025-08-06,200018,31,156
2025-08-06,200104,162,158
2025-08-06,200188,91,156
2025-08-06,200158,185,125
2025-08-06,200075,115,75
2025-08-06,200041,86,169
2025-08-06,200066,94,60
2025-08-06,200040,5,106
2025-08-06,200061,104,160
2025-08-06,200182,193,49
2025-08-06,200010,201,123
2025-08-06,200115,127,52
2025-08-06,200245,32,22
2025-08-06,200213,164,101
2025-08-06,200022,239,35
2025-08-06,200195,71,82
2025-08-06,200025,228,31
2025-08-06,200235,111,88
2025-08-06,200069,140,45
2025-08-06,200093,9,61
2025-08-06,200223,166,145
2025-08-06,200054,120,150
2025-08-06,200119,243,62
2025-08-06,200062,192,31
2025-08-06,200037,29,49
2025-08-06,200113,146,41
2025-08-06,200064,34,176
2025-08-06,200133,58,90
2025-08-06,200198,115,120
2025-08-06,200173,31,132
2025-08-06,200180,178,112
2025-08-06,200130,84,116
2025-08-06,200146,54,128
2025-08-06,200076,181,137
2025-08-06,200178,155,64
2025-08-06,200214,222,156
2025-08-06,200091,177,75
2025-08-06,200033,159,135
2025-08-06,200029,128,164
2025-08-06,200031,97,92
2025-08-06,200017,174,41
2025-08-06,200194,135,28
2025-08-06,200087,6,35
2025-08-06,200116,108,110
2025-08-06,200144,139,158
2025-08-06,200246,193,117
2025-08-06,200168,78,60
2025-08-06,200019,88,128
2025-08-06,200165,215,128
2025-08-06,200170,70,149
2025-08-06,200147,86,56
2025-08-06,200189,187,178
2025-08-06,200240,158,155
2025-08-06,200181,136,91
2025-08-06,200164,59,73
2025-08-06,200247,74,156
2025-08-06,200095,108,138
2025-08-06,200155,183,22
2025-08-06,200209,77,50
2025-08-06,200171,136,126
2025-08-06,200051,83,139
2025-08-06,200207,55,131
2025-08-06,200002,165,165
2025-08-06,200145,58,107
2025-08-06,200174,43,80
2025-08-06,200099,110,45
2025-08-06,200036,153,99
2025-08-06,200080,162,155
2025-08-06,200120,112,177
2025-08-06,200059,11,76
2025-08-06,200126,60,140
2025-08-06,200160,75,42
2025-08-06,200221,58,163
2025-08-06,200088,216,68
2025-08-06,200157,211,114
2025-08-06,200140,214,43
2025-08-06,200073,129,58
2025-08-06,200153,230,134
2025-08-06,200016,236,30
2025-08-06,200081,167,30
2025-08-06,200156,134,81
2025-08-06,200013,39,48
2025-08-06,200135,76,118
2025-08-06,200111,219,157
2025-08-06,200003,139,83
2025-08-06,200139,129,124
2025-08-06,200106,91,30
2025-08-06,200094,15,169
2025-08-06,200028,33,124
2025-08-06,200205,68,152
2025-08-06,200097,112,40
2025-08-06,200127,176,142
2025-08-06,200167,97,106
2025-08-06,200056,55,31
2025-08-06,200175,224,28
2025-08-06,200204,231,155
2025-08-06,200008,167,166
2025-08-06,200148,172,126
2025-08-06,200142,42,59
2025-08-13,200146,157,179
2025-08-13,200121,192,64
2025-08-13,200037,59,92
2025-08-13,200131,198,94
2025-08-13,200129,87,171
2025-08-13,200157,121,86
2025-08-13,200224,9,39
2025-08-13,200015,182,27
2025-08-13,200235,10,50
2025-08-13,200193,134,147
2025-08-13,200061,57,99
2025-08-13,200041,122,177
2025-08-13,200117,195,130
2025-08-13,200170,36,22
2025-08-13,200073,102,74
2025-08-13,200124,27,123
2025-08-13,200212,147,25
2025-08-13,200083,17,179
2025-08-13,200181,78,78
2025-08-13,200222,204,157
2025-08-13,200013,181,158
2025-08-13,200187,91,128
2025-08-13,200196,198,162
2025-08-13,200232,214,170
2025-08-13,200211,176,72
2025-08-13,200088,179,60
2025-08-13,200054,121,58
2025-08-13,200094,45,144
2025-08-13,200095,105,34
2025-08-13,200120,151,135
2025-08-13,200023,236,154
2025-08-13,200082,225,103
2025-08-13,200078,69,144
2025-08-13,200173,186,42
2025-08-13,200188,226,74
2025-08-13,200168,26,102
2025-08-13,200247,10,30
2025-08-13,200066,163,51
2025-08-13,200028,9,91
2025-08-13,200091,99,68
2025-08-13,200092,122,127
2025-08-13,200103,34,131
2025-08-13,200151,161,95
2025-08-13,200002,136,173
2025-08-13,200218,20,141
2025-08-13,200200,42,148
2025-08-13,200109,26,142
2025-08-13,200242,17,65
2025-08-13,200098,150,144
2025-08-13,200004,108,88
2025-08-13,200176,19,104
2025-08-13,200018,132,71
2025-08-13,200153,159,47
2025-08-13,200038,189,128
2025-08-13,200048,182,70
2025-08-13,200219,63,95
2025-08-13,200177,125,63
2025-08-13,200163,92,164
2025-08-13,200144,122,143
2025-08-13,200058,61,93
2025-08-13,200132,239,167
2025-08-13,200186,120,79
2025-08-13,200228,83,161
2025-08-13,200010,230,64
2025-08-13,200012,238,95
2025-08-13,200178,135,154
2025-08-13,200119,216,97
2025-08-13,200025,64,130
2025-08-13,200029,215,80
2025-08-13,200210,131,59
2025-08-13,200216,188,175
2025-08-13,200074,214,136
2025-08-13,200227,207,168
2025-08-13,200237,110,34
2025-08-13,200238,247,77
2025-08-13,200220,223,174
2025-08-13,200020,34,81
2025-08-13,200243,171,78
2025-08-13,200171,25,91
2025-08-13,200145,156,152
2025-08-13,200072,26,21
2025-08-13,200195,205,97
2025-08-13,200075,1,123
2025-08-13,200009,209,113
2025-08-13,200202,113,84
2025-08-13,200035,212,151
2025-08-13,200090,13,39
2025-08-13,200044,7,128
2025-08-13,200169,200,67
2025-08-13,200175,249,143
2025-08-13,200067,102,166
2025-08-13,200158,133,122
2025-08-13,200016,168,151
2025-08-13,200152,14,108
2025-08-13,200065,20,157
2025-08-13,200096,226,38
2025-08-13,200142,180,27
2025-08-13,200086,127,108
2025-08-13,200184,97,105
2025-08-13,200197,115,126
2025-08-20,200198,61,50
2025-08-20,200178,80,137
2025-08-20,200204,57,156
2025-08-20,200154,28,87
2025-08-20,200042,214,152
2025-08-20,200214,220,155
2025-08-20,200168,40,154
2025-08-20,200207,124,112
2025-08-20,200133,128,155
2025-08-20,200165,52,119
2025-08-20,200149,103,72
2025-08-20,200195,117,122
2025-08-20,200102,148,82
2025-08-20,200074,190,151
2025-08-20,200015,200,72
2025-08-20,200029,56,110
2025-08-20,200205,221,164
2025-08-20,200220,63,148
2025-08-20,200226,104,159
2025-08-20,200113,116,92
2025-08-20,200114,69,103
2025-08-20,200027,152,177
2025-08-20,200215,81,108
2025-08-20,200007,237,137
2025-08-20,200179,4,36
2025-08-20,200037,51,44
2025-08-20,200056,248,134
2025-08-20,200206,4,25
2025-08-20,200109,19,117
2025-08-20,200235,144,81
2025-08-20,200116,101,124
2025-08-20,200186,180,47
2025-08-20,200022,62,179
2025-08-20,200083,155,147
2025-08-20,200069,249,110
2025-08-20,200043,78,89
2025-08-20,200134,158,57
2025-08-20,200006,211,106
2025-08-20,200039,98,51
2025-08-20,200223,71,37
2025-08-20,200148,64,90
2025-08-20,200004,165,23
2025-08-20,200005,92,124
2025-08-20,200052,219,149
2025-08-20,200180,107,130
2025-08-20,200064,209,171
2025-08-20,200185,192,172
2025-08-20,200048,61,111
2025-08-20,200174,218,79
2025-08-20,200104,104,95
2025-08-20,200213,63,170
2025-08-20,200145,42,170
2025-08-20,200014,79,23
2025-08-20,200216,180,91
2025-08-20,200156,187,170
2025-08-20,200241,100,71
2025-08-20,200242,143,79
2025-08-20,200176,84,107
2025-08-20,200141,28,90
2025-08-20,200107,150,110
2025-08-20,200218,66,128
2025-08-20,200197,140,149
2025-08-20,200120,11,146
2025-08-20,200162,234,81
2025-08-20,200071,74,68
2025-08-20,200147,52,121
2025-08-20,200166,43,109
2025-08-20,200201,95,175
2025-08-20,200137,106,124
2025-08-20,200236,135,108
2025-08-20,200203,86,75
2025-08-20,200169,179,158
2025-08-20,200041,11,117
2025-08-20,200018,71,129
2025-08-20,200122,183,178
2025-08-20,200121,90,140
2025-08-20,200128,26,121
2025-08-20,200091,34,111
2025-08-20,200046,20,46
2025-08-20,200212,75,81
2025-08-20,200034,115,91
2025-08-20,200101,224,151
2025-08-20,200167,24,76
2025-08-20,200028,74,127
2025-08-20,200008,182,24
2025-08-20,200135,60,27
2025-08-20,200221,208,112
2025-08-20,200124,191,118
2025-08-20,200144,154,167
2025-08-20,200130,122,153
2025-08-20,200063,69,89
2025-08-20,200094,26,54
2025-08-20,200190,28,122
2025-08-20,200228,114,156
2025-08-20,200230,168,71
2025-08-20,200170,89,66
2025-08-20,200105,121,48
2025-08-20,200095,113,126
2025-08-20,200187,134,81
2025-08-20,200152,62,116
2025-08-27,200038,120,77
2025-08-27,200005,71,133
2025-08-27,200135,71,62
2025-08-27,200094,144,35
2025-08-27,200074,146,110
2025-08-27,200076,173,131
2025-08-27,200228,236,116
2025-08-27,200134,27,147
2025-08-27,200071,37,159
2025-08-27,200091,123,134
2025-08-27,200131,38,130
2025-08-27,200239,171,113
2025-08-27,200244,28,36
2025-08-27,200036,8,136
2025-08-27,200206,144,134
2025-08-27,200243,6,171
2025-08-27,200015,226,25
2025-08-27,200103,196,61
2025-08-27,200138,87,43
2025-08-27,200161,201,159
2025-08-27,200110,226,127
2025-08-27,200226,80,115
2025-08-27,200028,18,24
2025-08-27,200107,48,174
2025-08-27,200171,52,24
2025-08-27,200008,192,131
2025-08-27,200029,236,165
2025-08-27,200040,241,80
2025-08-27,200136,240,101
2025-08-27,200153,198,47
2025-08-27,200050,204,50
2025-08-27,200039,240,152
2025-08-27,200128,44,161
2025-08-27,200173,94,42
2025-08-27,200207,176,116
2025-08-27,200130,224,140
2025-08-27,200066,129,106
2025-08-27,200234,179,126
2025-08-27,200084,232,123
2025-08-27,200120,182,174
2025-08-27,200223,109,96
2025-08-27,200068,192,53
2025-08-27,200096,195,50
2025-08-27,200225,44,175
2025-08-27,200179,181,29
2025-08-27,200099,51,143
2025-08-27,200122,147,144
2025-08-27,200188,203,169
2025-08-27,200160,17,173
2025-08-27,200166,13,171
2025-08-27,200024,12,46
2025-08-27,200240,178,31
2025-08-27,200041,130,59
2025-08-27,200175,69,174
2025-08-27,200235,126,105
2025-08-27,200214,119,84
2025-08-27,200215,109,99
2025-08-27,200242,203,86
2025-08-27,200121,121,25
2025-08-27,200058,220,178
2025-08-27,200026,220,108
2025-08-27,200089,138,75
2025-08-27,200177,208,141
2025-08-27,200097,214,159
2025-08-27,200085,161,125
2025-08-27,200007,37,161
2025-08-27,200220,161,149
2025-08-27,200125,157,118
2025-08-27,200062,234,82
2025-08-27,200127,191,72
2025-08-27,200144,91,57
2025-08-27,200222,129,21
2025-08-27,200237,193,20
2025-08-27,200142,141,58
2025-08-27,200009,20,143
2025-08-27,200014,10,73
2025-08-27,200132,71,67
2025-08-27,200199,103,95
2025-08-27,200129,192,112
2025-08-27,200152,20,121
2025-08-27,200139,121,150
2025-08-27,200172,20,176
2025-08-27,200162,4,113
2025-08-27,200167,74,51
2025-08-27,200102,179,89
2025-08-27,200157,25,121
2025-08-27,200061,151,165
2025-08-27,200044,219,78
2025-08-27,200187,97,98
2025-08-27,200018,10,96
2025-08-27,200118,249,121
2025-08-27,200087,221,83
2025-08-27,200109,210,108
2025-08-27,200246,219,162
2025-08-27,200020,0,26
2025-08-27,200149,108,104
2025-08-27,200204,220,109
2025-08-27,200016,4,53
2025-08-27,200017,138,49
2025-08-27,200191,100,178
2025-09-03,200021,59,34
2025-09-03,200224,38,94
2025-09-03,200026,93,24
2025-09-03,200184,76,20
2025-09-03,200037,49,179
2025-09-03,200215,120,139
2025-09-03,200214,210,60
2025-09-03,200201,64,78
2025-09-03,200080,227,175
2025-09-03,200091,224,111
2025-09-03,200076,3,49
2025-09-03,200060,166,164
2025-09-03,200143,185,114
2025-09-03,200212,114,82
2025-09-03,200002,28,123
2025-09-03,200136,188,69
2025-09-03,200243,130,115
2025-09-03,200003,16,37
2025-09-03,200169,3,138
2025-09-03,200057,207,40
2025-09-03,200042,219,167
2025-09-03,200056,184,35
2025-09-03,200155,29,133
2025-09-03,200022,158,177
2025-09-03,200242,92,81
2025-09-03,200158,173,153
2025-09-03,200012,156,143
2025-09-03,200065,114,29
2025-09-03,200223,54,46
2025-09-03,200038,27,87
2025-09-03,200244,182,113
2025-09-03,200176,208,69
2025-09-03,200167,6,127
2025-09-03,200234,34,153
2025-09-03,200025,51,146
2025-09-03,200177,144,94
2025-09-03,200098,93,140
2025-09-03,200172,226,101
2025-09-03,200148,29,36
2025-09-03,200087,182,96
2025-09-03,200193,40,131
2025-09-03,200063,153,139
2025-09-03,200077,231,89
2025-09-03,200105,158,177
2025-09-03,200237,19,34
2025-09-03,200117,194,145
2025-09-03,200156,240,173
2025-09-03,200121,34,34
2025-09-03,200139,91,73
2025-09-03,200039,133,77
2025-09-03,200142,202,75
2025-09-03,200127,176,125
2025-09-03,200030,50,140
2025-09-03,200111,121,141
2025-09-03,200229,65,148
2025-09-03,200182,214,95
2025-09-03,200090,188,99
2025-09-03,200017,141,36
2025-09-03,200092,28,138
2025-09-03,200084,26,62
2025-09-03,200138,44,49
2025-09-03,200019,111,138
2025-09-03,200221,97,41
2025-09-03,200187,44,165
2025-09-03,200170,17,97
2025-09-03,200145,101,82
2025-09-03,200029,193,64
2025-09-03,200024,9,102
2025-09-03,200072,223,134
2025-09-03,200207,121,146
2025-09-03,200033,148,133
2025-09-03,200046,234,99
2025-09-03,200107,146,162
2025-09-03,200220,4,97
2025-09-03,200059,62,78
2025-09-03,200181,7,52
2025-09-03,200232,56,122
2025-09-03,200230,44,176
2025-09-03,200110,48,56
2025-09-03,200218,157,153
2025-09-03,200040,169,155
2025-09-03,200108,225,100
2025-09-03,200227,93,33
2025-09-03,200209,8,99
2025-09-03,200101,116,174
2025-09-03,200235,199,46
2025-09-03,200034,14,81
2025-09-03,200126,153,175
2025-09-03,200153,204,32
2025-09-03,200005,211,71
2025-09-03,200031,212,31
2025-09-03,200095,201,92
2025-09-03,200124,131,175
2025-09-03,200168,194,122
2025-09-03,200144,121,40
2025-09-03,200123,60,111
2025-09-03,200185,52,88
2025-09-03,200150,39,44
2025-09-03,200205,155,115
2025-09-03,200093,17,145
2025-09-10,200001,28,59
2025-09-10,200113,69,40
2025-09-10,200205,120,169
2025-09-10,200188,72,48
2025-09-10,200141,122,139
2025-09-10,200033,159,55
2025-09-10,200120,19,109
2025-09-10,200045,108,137
2025-09-10,200243,233,61
2025-09-10,200095,112,88
2025-09-10,200047,9,127
2025-09-10,200182,122,140
2025-09-10,200195,163,36
2025-09-10,200039,141,50
2025-09-10,200012,217,120
2025-09-10,200091,202,39
2025-09-10,200050,121,56
2025-09-10,200021,57,56
2025-09-10,200175,123,74
2025-09-10,200189,25,178
2025-09-10,200241,135,80
2025-09-10,200097,161,131
2025-09-10,200204,185,129
2025-09-10,200058,239,29
2025-09-10,200022,51,174
2025-09-10,200160,213,157
2025-09-10,200107,232,149
2025-09-10,200166,120,132
2025-09-10,200180,153,60
2025-09-10,200016,241,121
2025-09-10,200006,123,108
2025-09-10,200009,17,156
2025-09-10,200245,189,146
2025-09-10,200015,133,143
2025-09-10,200152,84,167
2025-09-10,200193,211,64
2025-09-10,200090,22,78
2025-09-10,200027,108,46
2025-09-10,200184,92,142
2025-09-10,200213,33,70
