return_id,order_id,product_id,return_ts,reason,refund_amount
9001878,5027839,200112,2025-12-23,changed_mind,8004.05
9001879,5042629,200210,2025-11-01,damaged_delivery,3278.0
9001880,5051513,200080,2026-05-12,changed_mind,1460.61
9001881,5053613,200233,2026-06-24,wrong_size,11564.44
9001882,5014160,200039,2026-02-23,wrong_size,1964.69
9001883,5039944,200037,2026-01-01,wrong_size,993.26
9001884,5010319,200061,2026-06-27,defect,2439.98
9001885,5020208,200105,2026-05-05,not_as_described,617.65
9001886,5015321,200156,2025-04-20,not_as_described,1009.04
9001887,5033054,200076,2025-09-01,defect,964.47
9001888,5055831,200229,2025-04-29,changed_mind,7479.78
9001889,5053987,200161,2026-04-12,not_as_described,5253.79
9001890,5057214,200100,2026-02-08,changed_mind,3966.86
9001891,5055650,200071,2025-05-16,wrong_size,5876.35
9001892,5004226,200018,2025-06-22,changed_mind,689.25
9001893,5013093,200172,2025-11-07,defect,2707.02
9001894,5041393,200141,2026-05-12,not_as_described,2542.29
9001895,5013970,200079,2026-03-25,changed_mind,1327.14
9001896,5001387,200117,2025-12-11,changed_mind,359.06
9001897,5025734,200089,2026-02-17,defect,2519.99
9001898,5024140,200075,2025-10-04,defect,2595.72
9001899,5032526,200222,2025-09-27,defect,2681.88
9001900,5018846,200018,2026-05-21,damaged_delivery,1375.97
9001901,5039667,200218,2026-05-01,defect,1953.26
9001902,5052704,200112,2026-02-26,not_as_described,8479.21
9001903,5033622,200166,2026-01-07,damaged_delivery,5080.75
9001904,5040482,200152,2025-01-14,wrong_size,4015.95
9001905,5008946,200154,2025-06-16,wrong_size,2693.66
9001906,5005060,200070,2025-01-19,wrong_size,2040.3
9001907,5012922,200002,2026-02-19,wrong_size,1298.3
9001908,5033951,200059,2025-01-26,damaged_delivery,3494.49
9001909,5031559,200161,2026-05-16,damaged_delivery,2782.12
9001910,5035227,200143,2025-06-20,wrong_size,6023.68
9001911,5021871,200191,2025-10-10,defect,716.41
9001912,5028875,200002,2025-09-16,damaged_delivery,598.32
9001913,5043556,200220,2025-02-16,wrong_size,1852.96
9001914,5000026,200110,2025-08-24,changed_mind,777.08
9001915,5055279,200226,2026-03-09,not_as_described,2880.34
9001916,5004937,200116,2025-09-30,changed_mind,1853.42
9001917,5002136,200025,2025-04-24,damaged_delivery,4914.5
9001918,5033403,200126,2025-03-09,changed_mind,895.92
9001919,5000716,200123,2026-05-02,damaged_delivery,8072.9
9001920,5014596,200173,2025-01-16,damaged_delivery,1386.64
9001921,5050178,200068,2025-05-04,changed_mind,1821.12
9001922,5017691,200002,2025-08-01,wrong_size,1543.27
9001923,5050410,200137,2025-10-17,defect,2336.55
9001924,5054801,200119,2025-09-07,wrong_size,2307.98
9001925,5000811,200170,2026-05-02,damaged_delivery,1312.21
9001926,5046402,200191,2026-06-12,not_as_described,2876.52
9001927,5003854,200179,2026-06-08,changed_mind,551.39
9001928,5048447,200080,2025-10-03,wrong_size,3520.15
9001929,5011427,200229,2026-02-24,wrong_size,8399.36
9001930,5000627,200156,2025-07-29,not_as_described,2846.6
9001931,5022237,200153,2025-01-22,wrong_size,774.75
9001932,5050365,200032,2025-07-22,damaged_delivery,1860.92
9001933,5020232,200213,2025-05-23,damaged_delivery,4488.1
9001934,5056597,200238,2026-04-20,damaged_delivery,1521.89
9001935,5004854,200017,2025-08-31,changed_mind,6033.09
9001936,5043177,200139,2025-06-21,defect,2627.28
9001937,5055824,200059,2025-11-27,changed_mind,2969.37
9001938,5028931,200024,2025-12-10,damaged_delivery,3701.57
9001939,5029706,200199,2025-05-02,wrong_size,5814.43
9001940,5047747,200119,2025-08-10,damaged_delivery,2472.77
9001941,5009699,200178,2025-09-14,not_as_described,5942.96
9001942,5048679,200079,2025-11-14,wrong_size,2585.66
9001943,5024775,200088,2026-06-24,changed_mind,5129.64
9001944,5026996,200168,2025-08-18,defect,12918.77
9001945,5012440,200219,2026-06-05,wrong_size,5286.42
9001946,5055794,200227,2025-04-26,damaged_delivery,2618.67
9001947,5054630,200095,2025-10-05,changed_mind,1668.81
9001948,5046749,200109,2025-05-13,defect,2891.54
9001949,5011864,200094,2026-04-21,damaged_delivery,1594.62
9001950,5009247,200232,2026-01-25,defect,4110.07
9001951,5059462,200078,2025-03-15,not_as_described,4628.55
9001952,5000264,200237,2025-04-19,not_as_described,14615.69
9001953,5059796,200203,2026-03-26,changed_mind,406.06
9001954,5002599,200193,2025-06-27,defect,1413.05
9001955,5052774,200004,2026-01-23,defect,2185.05
9001956,5044018,200128,2026-03-10,changed_mind,2634.97
9001957,5011611,200220,2026-04-07,damaged_delivery,5544.63
9001958,5039033,200035,2025-03-30,not_as_described,7090.71
9001959,5031074,200144,2025-04-12,changed_mind,3359.54
9001960,5023219,200041,2025-05-16,not_as_described,1107.25
9001961,5058284,200136,2025-05-24,wrong_size,1534.93
9001962,5043104,200001,2026-06-30,defect,4214.02
9001963,5022224,200153,2025-06-16,changed_mind,2124.87
9001964,5052222,200069,2026-04-12,changed_mind,1805.06
9001965,5020944,200110,2025-09-12,wrong_size,2013.3
9001966,5046838,200126,2025-08-02,not_as_described,466.49
9001967,5006451,200048,2025-12-10,wrong_size,1379.08
9001968,5013146,200184,2026-05-15,not_as_described,3048.2
9001969,5042750,200102,2026-06-25,defect,3864.73
9001970,5008505,200037,2026-02-16,damaged_delivery,2336.51
9001971,5023184,200164,2025-04-26,wrong_size,1436.46
9001972,5023490,200210,2025-05-01,wrong_size,2257.06
9001973,5038292,200204,2025-06-12,changed_mind,1115.58
9001974,5058695,200077,2026-05-05,wrong_size,6304.41
9001975,5048221,200119,2026-06-23,changed_mind,2714.2
9001976,5055483,200076,2025-11-14,changed_mind,2071.24
9001977,5039569,200232,2025-02-01,wrong_size,1239.02
9001978,5002243,200168,2026-02-04,damaged_delivery,8148.87
9001979,5050138,200211,2026-01-02,changed_mind,4225.48
9001980,5015292,200021,2025-11-09,changed_mind,10343.17
9001981,5036159,200052,2025-04-28,defect,1506.57
9001982,5030310,200176,2025-02-07,damaged_delivery,1433.53
9001983,5046390,200202,2026-05-03,wrong_size,823.73
9001984,5000649,200221,2025-06-11,not_as_described,1415.95
9001985,5031808,200077,2025-05-03,damaged_delivery,20104.89
9001986,5024056,200046,2026-03-11,changed_mind,33657.39
9001987,5035243,200087,2026-05-01,defect,1693.21
9001988,5017072,200163,2025-12-02,wrong_size,2538.77
9001989,5048625,200219,2025-12-18,changed_mind,4371.4
9001990,5005582,200019,2025-01-22,defect,9487.09
9001991,5042495,200063,2026-05-16,damaged_delivery,3174.49
9001992,5036062,200144,2025-07-23,not_as_described,2319.46
9001993,5042653,200166,2025-10-18,changed_mind,8374.98
9001994,5028780,200227,2026-02-26,defect,1095.43
9001995,5038839,200084,2025-12-20,not_as_described,2782.47
9001996,5022145,200125,2025-07-30,defect,605.89
9001997,5020044,200015,2025-02-04,defect,14687.76
9001998,5009042,200053,2025-12-11,wrong_size,7827.47
9001999,5000784,200095,2026-01-21,wrong_size,4778.04
9002000,5035471,200075,2025-06-16,wrong_size,1422.2
9002001,5004865,200136,2025-07-29,not_as_described,1525.11
9002002,5023237,200026,2025-10-23,changed_mind,3433.65
9002003,5006148,200177,2025-12-11,changed_mind,2138.07
9002004,5033812,200050,2025-05-09,damaged_delivery,1015.01
9002005,5045002,200024,2025-03-23,not_as_described,4104.02
9002006,5005091,200154,2026-02-11,damaged_delivery,1074.76
9002007,5028000,200025,2026-01-18,not_as_described,4706.68
9002008,5001414,200043,2025-08-25,wrong_size,7316.68
9002009,5058668,200093,2026-04-12,damaged_delivery,3268.14
9002010,5025046,200029,2025-08-19,not_as_described,10040.91
9002011,5052991,200200,2025-02-15,changed_mind,3447.23
9002012,5043558,200138,2025-10-10,changed_mind,9246.5
9002013,5056546,200070,2025-02-15,changed_mind,4993.58
9002014,5029783,200171,2025-08-27,changed_mind,9277.58
9002015,5030661,200217,2025-09-10,damaged_delivery,5203.57
9002016,5004337,200166,2025-10-31,changed_mind,3607.24
9002017,5008712,200062,2026-04-21,wrong_size,1349.81
9002018,5040963,200225,2025-04-08,changed_mind,5250.58
9002019,5026182,200221,2025-08-06,changed_mind,5389.5
9002020,5055137,200071,2026-02-02,damaged_delivery,4616.81
9002021,5053382,200083,2025-11-13,changed_mind,2692.25
9002022,5007224,200173,2025-12-12,defect,4362.74
9002023,5021643,200187,2025-01-28,not_as_described,9081.89
9002024,5027592,200127,2025-08-09,defect,10131.78
9002025,5008936,200110,2025-06-09,changed_mind,1340.85
9002026,5045767,200164,2025-08-21,changed_mind,865.98
9002027,5045077,200246,2025-09-18,changed_mind,633.69
9002028,5009024,200159,2025-08-18,not_as_described,1887.8
9002029,5056489,200139,2025-05-29,changed_mind,2481.57
9002030,5053344,200196,2025-10-06,not_as_described,10699.27
9002031,5006582,200156,2026-01-13,not_as_described,892.16
9002032,5032177,200036,2026-04-30,changed_mind,2022.21
9002033,5019474,200162,2026-01-11,damaged_delivery,1719.36
9002034,5038607,200011,2025-07-29,changed_mind,7030.18
9002035,5056390,200091,2026-05-01,changed_mind,1251.69
9002036,5050995,200139,2025-03-08,wrong_size,6566.9
9002037,5051506,200091,2025-09-18,damaged_delivery,906.08
9002038,5040764,200012,2025-09-29,damaged_delivery,2347.16
9002039,5020966,200170,2026-01-10,wrong_size,620.91
9002040,5002943,200078,2025-11-28,defect,12368.5
9002041,5056648,200026,2025-12-08,defect,3313.55
9002042,5006638,200239,2025-09-07,wrong_size,1707.0
9002043,5054789,200075,2026-04-08,changed_mind,2110.38
9002044,5059578,200231,2026-05-22,wrong_size,828.85
9002045,5045189,200207,2026-04-01,damaged_delivery,2365.7
9002046,5032071,200217,2025-04-11,changed_mind,10271.63
9002047,5010753,200042,2025-01-18,wrong_size,3327.73
9002048,5011659,200213,2026-06-14,not_as_described,3520.38
9002049,5001271,200207,2025-05-08,defect,2111.13
9002050,5015279,200220,2025-03-25,not_as_described,2708.15
9002051,5059387,200207,2025-12-09,damaged_delivery,1765.79
9002052,5020117,200246,2025-01-22,defect,480.12
9002053,5052849,200223,2025-06-04,changed_mind,5028.42
9002054,5030343,200102,2025-08-08,wrong_size,3973.58
9002055,5046125,200134,2026-01-19,changed_mind,1923.6
9002056,5039841,200108,2025-04-08,not_as_described,3703.55
9002057,5008978,200180,2025-11-28,wrong_size,2667.74
9002058,5032561,200073,2025-04-02,defect,11137.91
9002059,5024351,200015,2025-03-23,not_as_described,6398.19
9002060,5028356,200030,2026-03-20,changed_mind,4714.05
9002061,5053288,200227,2026-03-30,changed_mind,2341.39
9002062,5009209,200072,2025-11-22,wrong_size,1518.45
9002063,5019754,200203,2025-08-04,not_as_described,851.56
9002064,5000771,200225,2025-08-23,damaged_delivery,13014.48
9002065,5032861,200030,2025-10-21,damaged_delivery,1567.33
9002066,5016191,200120,2025-07-14,changed_mind,3049.81
9002067,5021324,200165,2026-03-09,changed_mind,3524.87
9002068,5056525,200222,2025-04-30,not_as_described,2825.29
9002069,5005124,200136,2025-05-25,defect,1394.15
9002070,5021394,200036,2026-01-10,defect,853.52
9002071,5043607,200160,2025-05-11,changed_mind,1166.01
9002072,5024083,200167,2025-06-28,wrong_size,901.67
9002073,5050547,200084,2025-11-23,defect,2283.86
9002074,5007600,200043,2025-01-20,defect,10385.94
9002075,5019130,200097,2025-08-22,defect,5512.4
9002076,5043750,200111,2025-06-08,wrong_size,15498.06
9002077,5021298,200198,2025-08-18,wrong_size,2965.25
9002078,5038527,200227,2025-03-12,damaged_delivery,3169.18
9002079,5019608,200061,2026-01-17,defect,3247.79
9002080,5029014,200208,2025-10-02,damaged_delivery,3355.63
9002081,5059672,200096,2025-02-24,wrong_size,678.54
9002082,5040134,200126,2025-06-29,damaged_delivery,889.57
9002083,5044827,200085,2025-12-20,not_as_described,6743.22
9002084,5000853,200113,2025-10-02,not_as_described,4287.08
9002085,5037485,200050,2026-03-28,not_as_described,908.13
9002086,5031551,200051,2025-06-11,defect,1328.96
9002087,5040099,200076,2025-06-10,not_as_described,959.6
9002088,5014979,200037,2025-04-21,not_as_described,1218.64
9002089,5029531,200245,2026-02-27,wrong_size,398.84
9002090,5010900,200224,2026-03-03,changed_mind,2079.67
9002091,5048294,200145,2025-02-25,not_as_described,17094.83
9002092,5051344,200134,2025-03-16,defect,1292.17
9002093,5031948,200232,2025-08-24,damaged_delivery,973.24
9002094,5044277,200056,2026-03-14,changed_mind,2269.45
9002095,5023580,200213,2025-02-15,changed_mind,1502.46
9002096,5038322,200091,2026-03-02,not_as_described,805.02
9002097,5054406,200214,2025-05-11,changed_mind,42254.07
9002098,5003541,200226,2025-08-07,changed_mind,1024.02
9002099,5021831,200160,2026-02-11,damaged_delivery,1105.81
9002100,5016962,200070,2026-02-26,defect,5218.62
9002101,5009795,200241,2026-01-29,wrong_size,2056.41
9002102,5025598,200161,2026-04-02,defect,8824.26
9002103,5010512,200241,2025-09-09,damaged_delivery,1996.92
9002104,5014341,200163,2025-04-22,damaged_delivery,2288.1
9002105,5038537,200156,2025-07-03,damaged_delivery,2138.53
9002106,5051987,200109,2025-04-11,changed_mind,3535.62
9002107,5046909,200184,2026-05-12,wrong_size,2931.54
9002108,5004212,200208,2025-01-11,not_as_described,1245.73
9002109,5014418,200031,2025-10-16,changed_mind,1128.06
9002110,5037024,200157,2026-06-12,changed_mind,2577.12
9002111,5010391,200202,2025-10-09,not_as_described,879.89
9002112,5046480,200092,2025-04-14,wrong_size,1626.84
9002113,5007328,200065,2025-07-22,damaged_delivery,3636.97
9002114,5024374,200193,2025-09-19,damaged_delivery,1454.09
9002115,5050096,200074,2026-03-07,damaged_delivery,4219.26
9002116,5041570,200027,2025-12-31,not_as_described,1733.04
9002117,5020889,200133,2026-04-29,not_as_described,27058.94
9002118,5004933,200193,2026-04-11,not_as_described,2926.5
9002119,5044506,200183,2025-02-21,not_as_described,1518.51
9002120,5052241,200116,2025-09-18,damaged_delivery,1966.74
9002121,5007436,200137,2025-06-17,changed_mind,1560.15
9002122,5053361,200056,2025-02-08,changed_mind,856.64
9002123,5001522,200091,2026-06-10,wrong_size,876.28
9002124,5026208,200223,2026-06-09,defect,13537.52
9002125,5006836,200161,2025-10-12,not_as_described,2250.18
9002126,5017432,200021,2025-06-05,wrong_size,14066.3
9002127,5021942,200078,2025-02-12,defect,10177.9
9002128,5016253,200236,2026-01-22,damaged_delivery,3032.23
9002129,5027810,200181,2025-03-31,damaged_delivery,1808.88
9002130,5018235,200043,2025-07-08,wrong_size,2069.77
9002131,5004942,200099,2025-05-13,changed_mind,3629.12
9002132,5021466,200246,2025-05-30,damaged_delivery,1504.16
9002133,5001043,200062,2026-03-05,not_as_described,2577.73
9002134,5014047,200065,2026-05-16,damaged_delivery,5542.41
9002135,5009435,200124,2025-11-12,not_as_described,7172.93
9002136,5055123,200054,2025-03-31,changed_mind,3309.3
9002137,5008749,200051,2026-03-30,wrong_size,5116.92
9002138,5032069,200173,2025-12-15,wrong_size,2865.87
9002139,5035379,200163,2025-02-28,defect,2611.02
9002140,5005030,200166,2025-11-25,changed_mind,2661.96
9002141,5039062,200157,2025-10-18,not_as_described,2921.62
9002142,5000371,200044,2026-04-29,not_as_described,6293.8
9002143,5011359,200230,2025-11-22,not_as_described,2570.3
9002144,5022708,200030,2026-03-15,defect,6509.24
9002145,5003081,200109,2025-05-02,not_as_described,5273.92
9002146,5004326,200082,2025-07-08,changed_mind,2243.78
9002147,5047313,200237,2026-06-04,not_as_described,11351.18
9002148,5042107,200153,2026-04-12,damaged_delivery,985.51
9002149,5029881,200082,2026-02-09,defect,2862.84
9002150,5057081,200099,2025-03-25,defect,3047.18
9002151,5016879,200218,2026-01-14,changed_mind,6173.11
9002152,5009926,200005,2026-04-11,defect,2940.63
9002153,5048541,200209,2025-08-17,changed_mind,2922.77
9002154,5008334,200043,2026-04-16,wrong_size,5982.99
9002155,5022345,200082,2025-10-25,wrong_size,2312.95
9002156,5041732,200116,2026-04-05,defect,1715.0
9002157,5033242,200202,2025-02-12,changed_mind,873.02
9002158,5059017,200015,2026-05-21,not_as_described,5865.7
9002159,5015711,200064,2026-04-10,not_as_described,2879.01
9002160,5004998,200097,2026-06-24,changed_mind,6605.74
9002161,5013465,200246,2026-05-25,damaged_delivery,1817.29
9002162,5053842,200148,2025-05-16,changed_mind,3701.93
9002163,5030509,200005,2025-12-17,changed_mind,2810.59
9002164,5031340,200213,2025-09-18,wrong_size,3112.86
9002165,5050373,200006,2025-08-06,wrong_size,1310.44
9002166,5017822,200037,2025-12-22,defect,2324.95
9002167,5021127,200025,2026-05-16,changed_mind,13770.61
9002168,5005720,200031,2026-03-09,damaged_delivery,1001.36
9002169,5040349,200240,2025-06-14,defect,1474.25
9002170,5027276,200150,2026-01-02,not_as_described,3797.05
9002171,5004441,200056,2025-02-09,not_as_described,801.29
9002172,5052643,200186,2025-12-28,defect,919.3
9002173,5021934,200015,2025-06-30,changed_mind,5463.03
9002174,5009165,200194,2026-05-20,changed_mind,15070.78
9002175,5040747,200213,2026-03-01,defect,1937.21
9002176,5022343,200201,2025-06-30,changed_mind,1103.63
9002177,5053825,200241,2026-01-30,not_as_described,2032.94
9002178,5021790,200187,2025-10-19,changed_mind,7602.66
9002179,5022870,200213,2026-04-16,not_as_described,1783.18
9002180,5042271,200025,2025-10-29,damaged_delivery,8491.7
9002181,5017212,200030,2026-02-26,changed_mind,1599.59
9002182,5040224,200073,2026-05-19,not_as_described,19352.53
9002183,5033494,200001,2025-12-08,not_as_described,4283.57
9002184,5030190,200175,2026-01-04,defect,1263.77
9002185,5040430,200183,2025-09-23,not_as_described,3480.23
9002186,5046486,200244,2025-11-14,defect,2803.2
9002187,5026088,200094,2026-05-15,changed_mind,1224.01
9002188,5047749,200136,2026-02-08,damaged_delivery,1482.53
9002189,5000951,200028,2026-04-05,wrong_size,7417.39
9002190,5046167,200022,2025-10-10,defect,3434.84
9002191,5004522,200137,2026-03-06,wrong_size,3462.96
9002192,5009670,200187,2025-04-01,defect,11851.25
9002193,5023980,200166,2025-09-16,defect,3567.03
9002194,5052841,200117,2026-05-31,changed_mind,688.11
9002195,5029463,200071,2025-06-06,wrong_size,3136.38
9002196,5043766,200155,2025-08-09,changed_mind,17522.14
9002197,5006748,200203,2025-01-18,changed_mind,1276.02
9002198,5057018,200147,2025-03-05,damaged_delivery,848.38
9002199,5022120,200167,2025-09-19,changed_mind,1150.16
9002200,5038756,200118,2025-12-21,wrong_size,539.19
9002201,5050139,200034,2026-03-11,wrong_size,2026.08
9002202,5041548,200169,2025-10-23,defect,5294.55
9002203,5037991,200158,2025-03-30,not_as_described,2737.16
9002204,5017652,200060,2025-02-12,changed_mind,5403.11
9002205,5026342,200104,2025-10-02,wrong_size,1396.0
9002206,5057427,200245,2025-04-19,changed_mind,1033.54
9002207,5056125,200077,2025-07-15,not_as_described,8145.46
9002208,5009678,200230,2025-06-18,damaged_delivery,2832.44
9002209,5036618,200111,2025-09-01,not_as_described,6416.16
9002210,5035758,200220,2025-09-10,changed_mind,3035.83
